LabelSeiteOrganisation;LabelSeiteSeite;LabelSeiteDatum;LabelSeiteSeiten;t1;T2;T21;T31;T22;T32;T23;T33;T24;T34;T25;T35;T16;T26;T36;T17;T27;T37;T18;T28;T38;T19;T29;T39;T20;T30;T40;TH1;TH11;TH21;TH31;TH2;TH12;TH22;TH32;TH3;TH13;TH23;TH33;TH4;TH14;TH24;TH34;TH5;TH15;TH25;TH35;TH6;TH16;TH26;TH36;TH7;TH17;TH27;TH37;TH8;TH18;TH28;TH38;TH9;TH19;TH29;TH39;TH10;TH20;TH30;TH40;T3;T4;T5;T6;T7;T8;T9;T10;t11;t12;T13;T14;T15
;;;;1/2024/0810 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,6 kg
Objektmaß HxBxT: 10 x 380 x 380 mm";;;RZ 5.OG.KTD.SR 09.F 09.B 04.;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0810-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0810-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0810-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1980 - 1990 (vor 1990);
;;;;1/2024/0812 0;"VEB Lied der Zeit / VEB Deutsche Schallplatte
Gerhard Hohmuth";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Masse: 0,3 kg;;;RZ 5.OG.KTD.SR 09.F 08.B 04.;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0812-000-000.JPG;1980 - 1990 (vor 1990);
;;;;1/2024/0823 0;"Telefonfabrik Friedrich Reiner München
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 1080 x 300 x 280 mm
Masse: 16,6 kg";;;RZ 6.KTD SR 05.F 11.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0823 0;"Telefonfabrik Friedrich Reiner München
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 1080 x 300 x 280 mm
Masse: 16,6 kg";;;RZ 6.KTD SR 05.F 11.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0823 0;"Telefonfabrik Friedrich Reiner München
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 1080 x 300 x 280 mm
Masse: 16,6 kg";;;RZ 6.KTD SR 05.F 11.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0823 0;"Telefonfabrik Friedrich Reiner München
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 1080 x 300 x 280 mm
Masse: 16,6 kg";;;RZ 6.KTD SR 05.F 11.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0823 0;"Telefonfabrik Friedrich Reiner München
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 1080 x 300 x 280 mm
Masse: 16,6 kg";;;RZ 6.KTD SR 05.F 11.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0823 0;"Telefonfabrik Friedrich Reiner München
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 1080 x 300 x 280 mm
Masse: 16,6 kg";;;RZ 6.KTD SR 05.F 11.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0823 0;"Telefonfabrik Friedrich Reiner München
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 1080 x 300 x 280 mm
Masse: 16,6 kg";;;RZ 6.KTD SR 05.F 11.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0823-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0824 0;"DTW/ Deutsche Telefon Werke
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 930 x 350 x 260 mm
Masse: 14,85 kg";;;RZ 6.KTD SR 05.F 17.B 01;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0824 0;"DTW/ Deutsche Telefon Werke
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 930 x 350 x 260 mm
Masse: 14,85 kg";;;RZ 6.KTD SR 05.F 17.B 01;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0824 0;"DTW/ Deutsche Telefon Werke
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 930 x 350 x 260 mm
Masse: 14,85 kg";;;RZ 6.KTD SR 05.F 17.B 01;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0824 0;"DTW/ Deutsche Telefon Werke
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 930 x 350 x 260 mm
Masse: 14,85 kg";;;RZ 6.KTD SR 05.F 17.B 01;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0824 0;"DTW/ Deutsche Telefon Werke
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 930 x 350 x 260 mm
Masse: 14,85 kg";;;RZ 6.KTD SR 05.F 17.B 01;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0824 0;"DTW/ Deutsche Telefon Werke
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 930 x 350 x 260 mm
Masse: 14,85 kg";;;RZ 6.KTD SR 05.F 17.B 01;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0824-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";ca 1920;
;;;;1/2024/0826 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 310 x 260 x 190 mm
Masse: 11,15 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1950er Jahre;
;;;;1/2024/0826 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 310 x 260 x 190 mm
Masse: 11,15 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1950er Jahre;
;;;;1/2024/0826 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 310 x 260 x 190 mm
Masse: 11,15 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1950er Jahre;
;;;;1/2024/0826 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 310 x 260 x 190 mm
Masse: 11,15 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1950er Jahre;
;;;;1/2024/0826 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 310 x 260 x 190 mm
Masse: 11,15 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1950er Jahre;
;;;;1/2024/0826 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 310 x 260 x 190 mm
Masse: 11,15 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1950er Jahre;
;;;;1/2024/0826 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 310 x 260 x 190 mm
Masse: 11,15 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1950er Jahre;
;;;;1/2024/0826 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 310 x 260 x 190 mm
Masse: 11,15 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0826-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1950er Jahre;
;;;;1/2024/0827 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 300 x 300 x 60 mm
Masse: 2,65 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";;
;;;;1/2024/0827 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 300 x 300 x 60 mm
Masse: 2,65 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";;
;;;;1/2024/0827 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 300 x 300 x 60 mm
Masse: 2,65 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";;
;;;;1/2024/0827 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 300 x 300 x 60 mm
Masse: 2,65 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";;
;;;;1/2024/0827 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 300 x 300 x 60 mm
Masse: 2,65 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";;
;;;;1/2024/0827 0;unbekannt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 300 x 300 x 60 mm
Masse: 2,65 kg";;;RZ 6.KTD SR 05.F 18.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0827-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";;
;;;;1/2024/0830 0;"Fujinon / Fuji Photo Optical Company
Entertainment Distribution Company (EDC), Insolvenz 2016
KreHtiv Netzwerk Hannover e.V.
Polygram GmbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Objektmaß HxBxT: 250 x 173 x 40 mm;;;Alte Tischlerei;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-000.jpg
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-001.jpg
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-002.jpg";um 1980;
;;;;1/2024/0830 0;"Fujinon / Fuji Photo Optical Company
Entertainment Distribution Company (EDC), Insolvenz 2016
KreHtiv Netzwerk Hannover e.V.
Polygram GmbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Objektmaß HxBxT: 250 x 173 x 40 mm;;;Alte Tischlerei;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-000.jpg
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-001.jpg
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-002.jpg";um 1980;
;;;;1/2024/0830 0;"Fujinon / Fuji Photo Optical Company
Entertainment Distribution Company (EDC), Insolvenz 2016
KreHtiv Netzwerk Hannover e.V.
Polygram GmbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Objektmaß HxBxT: 250 x 173 x 40 mm;;;Alte Tischlerei;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-000.jpg
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-001.jpg
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0830-000-002.jpg";um 1980;
;;;;1/2024/0834 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 6,1 kg
Objektmaß HxBxT: 70 x 500 x 220 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0834 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 6,1 kg
Objektmaß HxBxT: 70 x 500 x 220 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0834 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 6,1 kg
Objektmaß HxBxT: 70 x 500 x 220 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0834 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 6,1 kg
Objektmaß HxBxT: 70 x 500 x 220 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0834 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 6,1 kg
Objektmaß HxBxT: 70 x 500 x 220 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0834 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 6,1 kg
Objektmaß HxBxT: 70 x 500 x 220 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0834 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 6,1 kg
Objektmaß HxBxT: 70 x 500 x 220 mm";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0834-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
;;;;1/2024/0835 0;"Mix & Genest
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 60 x 520 x 130 mm
Masse: 5,1 kg";;;RZ 6.KTD.SR 05.F 14.B 04;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0835-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1920er Jahre;
